finding_id	selected_order	closure_id	severity	source_anchor	route	entrypoint	environment_probe	command	literal_output	exit_status	red_result	disposition	revisit_trigger	evidence_path	evidence_sha256	report_path	report_sha256	prior_disposition	correction_reason	revalidation_status	revalidation_batch
187-R2-I05-011	353	187-R2-I05	P2	Scripts/release/run_ci.py::run_with_restore_fallback; current_primary_sha256=0fb78cf8c6cf57d532c3f69ade1d310784f7886bac34ea4383678ce4f53814c2	REAL_PYTHON_CI_FALLBACK	run_with_restore_fallback	Python deterministic captured-result harness	python -m unittest Scripts.release.regression_checks.test_release_tooling.RunCiTests.test_restore_fallback_retries_only_restore_state_failures Scripts.release.regression_checks.test_release_tooling.RunCiTests.test_restore_fallback_does_not_hide_non_restore_failure	Ran 2 tests; OK	0	RED arbitrary compiler failure retried restore; GREEN only restore-state markers retry and both tests pass	CONFIRMED_FIXED	Re-run fallback classification tests when restore markers or retry policy changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-011-transaction/VERIFICATION.txt	f4a2f032f1479e152037c5a01bb9a1596a44a1ae53d231cb6a9638dac8146afc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I05.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	PENDING_REVALIDATION	Direct harness proved arbitrary no-restore failures were retried and could be masked; fallback now retries only explicit restore-state markers.	CONFIRMED_FIXED	R4.1-CORRECTION-I05-011
187-R2-I05-016	354	187-R2-I05	P2	.github/workflows/docs-check.yml::forbidden-path rg policy scalar; current_primary_sha256=6f1fc601f345bd038c3154be226dd330d9ffa87d722c3a49eecf42ff1b990140	REAL_GITHUB_ACTIONS_DOCS	.github/workflows/docs-check.yml docs-check job	ubuntu-latest bash rg status fixture probe	rg -n x missing-root; explicit status classification	missing root: scanner failed (rg exit 2); clean no-match: empty	2; clean control=1	RED old conditional returned 0 on rg exit 2; GREEN explicit handling returned 2; clean control returned 0	CONFIRMED_FIXED	Re-run docs-check when scanner command or root inventory changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-016-transaction/VERIFICATION.txt	140f8e5a9fd9aa084ebd0fef437d0d59a60640e36fd544f3af00a650a02b820d	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I05.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	REFUTED	Direct missing-root probe produced rg operational exit 2 that old if-conditional treated as clean; explicit status handling now fails closed while preserving exit 1 no-match.	CONFIRMED_FIXED	R4.1-CORRECTION-I05-016
187-R2-I05-017	355	187-R2-I05	P2	.github/workflows/docs-check.yml::public-doc rg local-path policy; current_primary_sha256=e236b80ab6b615c62fcb9cb58d5420ba1d81255c8e5ea9e99042beff9cdae426	REAL_GITHUB_ACTIONS_DOCS	.github/workflows/docs-check.yml docs-check job	ubuntu-latest bash rg fixture probe	rg -n generic-local-path-regex paths.md; rg -n generic-local-path-regex safe.md	paths:5 matches (C:, E:, UNC, /home, /Users); safe URL: empty	0; safe control=1	RED old scanner exit=1 with 0 matches; GREEN generic scanner exit=0 with 5 matches; safe URL control exit=1	CONFIRMED_FIXED	Re-run docs-check against public docs inventory on workflow or scanner change	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-017-transaction/VERIFICATION.txt	9d58df41cd99687ad15324f54f5aa3ffe0753961d3cc3efe4b432407cfae5f28	D:/BaiduSyncdisk/Obsidian Vault/Unity2Foxglove/00 Inbox/Plan/187/round2-provisional-remediation/deepwiki/187-R2-I05/017-docs-local-path-scan-is-platform-specific.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	REFUTED	Direct source-bound fixture showed generic Windows, UNC, and Unix home paths bypassed the old scanner; boundary-aware regex now detects them without matching URLs.	CONFIRMED_FIXED	R4.1-CORRECTION-I05-017
187-R2-I05-018	356	187-R2-I05	P2	.github/workflows/docs-check.yml::inline Python markdown link checker; current_primary_sha256=0126649f3e2d1d0bdc0042a06dae3c43a351fc2c085a8448cc281b7b03bea1ef	REAL_GITHUB_ACTIONS_DOCS	.github/workflows/docs-check.yml markdown checker	ubuntu-latest python3 temporary in-root/outside fixture	python I05-018 probe.py	old checker missing=0; corrected checker missing=3 (fragment, outside, reference)	0	RED old inline-only logic accepted all three; GREEN corrected checker detected all three; valid in-root control passed	CONFIRMED_FIXED	Re-run docs checker when link parser or public-doc roots change	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-018-transaction/VERIFICATION.txt	290dc24bfc9f64924a63b488278e31878b3880733748ea36efe197578da74128	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I05.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	REFUTED	Deterministic fixture proved reference-style links, missing fragments, and outside-root links bypassed old checker; current checker validates references, anchors, and repository containment.	CONFIRMED_FIXED	R4.1-CORRECTION-I05-018
187-R2-I05-022	357	187-R2-I05	P2	Scripts/release/run_ci.py::restore_with_ignoring_failed_sources; current_primary_sha256=1012a7ded2ac296d678127af7797e11a78594a966fd1c3ae9f9e368b5040de12	R4.1_REAL_ENV_REVALIDATION	python -B Scripts/release/regression_checks/test_release_tooling.py::RunCiTests.test_local_restore_matches_remote_strict_source_semantics	SOURCE_LEVEL_DETERMINISTIC_RESTORE_COMMAND_PROBE	python I05-022-transaction/red_probe.py; python I05-022-transaction/green_probe.py; python -m unittest Scripts.release.regression_checks.test_release_tooling.RunCiTests.test_local_restore_matches_remote_strict_source_semantics	RED_RESULT=True RED_COMMAND=dotnet restore sample.csproj --ignore-failed-sources; GREEN_RESULT=True GREEN_COMMAND=dotnet restore sample.csproj; Ran 1 test OK	0	CONFIRMED: local wrapper appended --ignore-failed-sources while remote restore is strict	CONFIRMED_FIXED	Reopen if local/remote restore commands diverge or offline cache provenance is reintroduced	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-022-transaction/VERIFICATION.txt	056790369ffe9b4bee667a29e67434c6d92f3596cbe34368aa205f9dae896321	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I05.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	REFUTED	Direct source-level RED reproduced and minimal fix applied; prior batch REFUTED was invalidated.	CLOSED	R4.1-CORRECTION-DIRECT-I05-022
187-R2-I05-023	358	187-R2-I05	P2	Scripts/release/run_ci.py::run_captured/_run_ci_job	REAL_PYTHON_CI	python -B Scripts/release/run_ci.py	deterministic child-launch OSError handling	python -B -m pytest Scripts/release/regression_checks/test_release_tooling.py -q	138 passed, 4 skipped in 61.65s	0	CONFIRMED: child-launch exceptions could abort CI result reconciliation	CONFIRMED_FIXED	Revisit if CI launch-error result schema changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-023-transaction	1133a8143380376e5c9456443648fe33e7070b0ab90ab88da1f6e8b180b158c9	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I05.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	REOPENED	run_captured and _run_ci_job convert OSError into explicit failed results and logs	CONFIRMED_FIXED	R4.1-CORRECTION-I05-023
187-R2-I05-024	359	187-R2-I05	P2	.github/workflows/dotnet-tests.yml::Enable Git long-path support; .github/workflows/phase186-bridge-windows-live.yml::Enable Git long-path support	REAL_GITHUB_ACTIONS_WINDOWS	PowerShell workflow step	run-scoped GIT_CONFIG_GLOBAL fixture	YAML structure and PowerShell environment isolation verification	GIT_CONFIG_GLOBAL redirected to RUNNER_TEMP per GITHUB_RUN_ID; git config --global applies only to isolated file	0	CONFIRMED: workflows mutated runner-global Git configuration	CONFIRMED_FIXED	Revisit if Windows workflow Git config setup changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-024-transaction	fc69127c3b8b92d22b8a0e9ac33cf7d76452c44b1f04ca0644697bae3eb309f6	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I05.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	REOPENED	Both workflows now redirect GIT_CONFIG_GLOBAL to run-scoped temporary config before enabling long paths	CONFIRMED_FIXED	R4.1-CORRECTION-I05-024
187-R2-I05-025	360	187-R2-I05	P2	.github/workflows/docs-check.yml::push/pull_request paths and markdown roots; current_primary_sha256=7cee4b2bc13ae71ef7b7c3686f3c9a0220ae8af91b44b3426eaa34969adead05	REAL_GITHUB_ACTIONS_DOCS	docs-check trigger and scanner inventory	ubuntu-latest workflow path fixture	python I05-025 probe.py	old candidate coverage=0; corrected coverage=4	0	RED omitted four public docs paths; GREEN both trigger inventories and scanner roots include all four	CONFIRMED_FIXED	Re-run public-document inventory when docs paths or workflow roots change	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I05-025-transaction/VERIFICATION.txt	dce1ad8079ba53eaf78089065eea322f6d3c6f457dfc3fceee3e321c25ba5e0f	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I05.md	6dc24bde25a75031082fee6739e960020b24ad224a0e50d07f6c4ad8f95f3ca4	REFUTED	Current Git tree contains four public docs absent from old trigger/root inventories; they are now explicitly covered in push, pull_request, and scanner roots.	CONFIRMED_FIXED	R4.1-CORRECTION-I05-025
187-R2-I06-002	361	187-R2-I06	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Program.cs::TryRunRegisteredValidation list mode; current_primary_sha256=af181b4d354d7925ab7fb417f793d41fc40b8ec9154453cc6f80afabe31ea829	R4.1_REAL_ENV_REVALIDATION	dotnet run --no-restore --project Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxgloveSdk.Tests.csproj	WINDOWS_DOTNET_RUNTIME_DETERMINISTIC_ARGV_HARNESS	dotnet run --no-restore --project Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxgloveSdk.Tests.csproj -- --list-validations --phase163-57	--list-validations cannot be combined with other arguments.	0	CONFIRMED: list mode previously accepted conflicting trailing intent	CONFIRMED_FIXED	Reopen if list mode accepts any additional token	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I06-002-transaction/VERIFICATION.txt	e409108ef4b2f21060ac06c36692d181614dd74d76d6873c66a85ff95a4b23ae	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I06.md	9e63dace058d269fb41dcc6e349aaf0948e325e8467c138e966a377c60c7d2fd	REFUTED	Direct runtime RED/GREEN reproduced; list mode now exclusive	CLOSED	R4.1-CORRECTION-DIRECT-I06-002
187-R2-I06-012	362	187-R2-I06	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/PhaseValidationCase.cs@21f93e00a0782c03d2b824a7a9dddfbc3a45aaa4:21; Packages/dev.unity2foxglove.sdk/Tests/Runtime/ValidationEvidence.cs@1c3d30e2b631562473148fcf4f97317babfdb3d0:21; Packages/dev.unity2foxglove.sdk/Tests/Runtime/PhaseValidationRegistry.cs@6405fc636afdfc7505f59f9150865983b605f7be:21; current_primary_sha256=bae7b5ca0c6e3ef8d06a917b6cb816a0e7a450aa24128acdfc74435dce75448d	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i06-owner-revalidation.jsonl	ecf9fa52ea95fc3f0c17ec44b911cc2ae1cc3f913ffacf07821fdfb8b6eb4e71	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I06.md	9e63dace058d269fb41dcc6e349aaf0948e325e8467c138e966a377c60c7d2fd	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I06-013	363	187-R2-I06	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase164_44Validation.cs@743eac1b9b4785865c5c33f69dcfd5919f708dd5:89; current_primary_sha256=c30f729a4b866f24c3042df23063895ecc2d3c268171c16e083a9ac554dde2b3	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i06-owner-revalidation.jsonl	ecf9fa52ea95fc3f0c17ec44b911cc2ae1cc3f913ffacf07821fdfb8b6eb4e71	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I06.md	9e63dace058d269fb41dcc6e349aaf0948e325e8467c138e966a377c60c7d2fd	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I06-021	364	187-R2-I06	P2	Packages/dev.unity2foxglove.sdk/Tests/Unit/Harness/RuntimeValidationOptimizationTests.cs@54a3043fa24de65787ea19a9bbeae4793ba766da:54; Packages/dev.unity2foxglove.sdk/Tests/Unit/Harness/LegacyPhaseOptimizationTests.cs@bef7486c445089f89369697f9ffa72b71a4405a9:54; current_primary_sha256=93be276f24524ee1876e3d57171d2088e9adee4a49168f88de053a1a98a3b0d4	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i06-owner-revalidation.jsonl	ecf9fa52ea95fc3f0c17ec44b911cc2ae1cc3f913ffacf07821fdfb8b6eb4e71	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I06.md	9e63dace058d269fb41dcc6e349aaf0948e325e8467c138e966a377c60c7d2fd	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I06-023	365	187-R2-I06	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_33Validation.cs@723a90489bbcaa606410071bdcc9d6e676f4f59f:1-EOF; current_primary_sha256=da1be26fc828d93987e41c0f6037b9921e7c68141030e3bdb959cafa4e8a728f	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i06-owner-revalidation.jsonl	ecf9fa52ea95fc3f0c17ec44b911cc2ae1cc3f913ffacf07821fdfb8b6eb4e71	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I06.md	9e63dace058d269fb41dcc6e349aaf0948e325e8467c138e966a377c60c7d2fd	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I06-030	366	187-R2-I06	P2	Scripts/architecture/analyze_coupling.py::collect_asmdef_metrics	DIRECT_SOURCE_FIXTURE	Python 3 direct source fixture	direct deterministic source-level probe	python -B .../I06-030-revalidation/probe.py; focused unittest	ORIGINAL_NAME=7; ORIGINAL_REFS=['A','B']; RED=COERCED_INVALID_SCHEMA; GREEN=OK	0	RED_REPRODUCED_BEFORE_FIX	CONFIRMED_FIXED	reopen if helper behavior regresses	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I06-030-transaction/VERIFICATION.txt	fafdad162a08f3ee512f59f31a81edb04ad68b799c26d81bda9091590f6db43e	Plan/187/round2-provisional-remediation/deepwiki/187-R2-I06/030*	9e63dace058d269fb41dcc6e349aaf0948e325e8467c138e966a377c60c7d2fd	REFUTED	Prior batch mapping was invalid; direct source-bound revalidation recorded	REVALIDATED_FIXED	R4.1-CORRECTION-187-R2-I06-030
187-R2-I06-032	367	187-R2-I06	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/ValidationEvidence.cs@1c3d30e2b631562473148fcf4f97317babfdb3d0:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/ValidationEvidence.cs@1c3d30e2b631562473148fcf4f97317babfdb3d0:39-40; current_primary_sha256=eed2623adbdbf5af790f58f842d150f39e5fd525a127c02ba64a192ba112231f	R4.1_REAL_ENV_REVALIDATION	direct source declaration probe	UTF-8 source hash + exact declaration regex	python build/phase187-round4/r4.1-real-environment-revalidation/i-series/I06-032-revalidation/probe.py	exact_class=false; enum=true; formatter=true; writer=true; RESULT=REFUTED	0	NO_REPRODUCTION_DEDICATED_SOURCE_BOUND_PROBE	REFUTED	only reopen if exact declaration set changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/I06-032-revalidation/VERIFICATION.txt	1057f0f49689c01212227d216c0c179d7a0f8997fa5fb1b5a4baee2a2c102a1f	Plan/187/round2-provisional-remediation/deepwiki/187-R2-deepwiki-reports/187-R2-I06/032*	9e63dace058d269fb41dcc6e349aaf0948e325e8467c138e966a377c60c7d2fd	REFUTED	REVALIDATED_DIRECT	R4.1-CORRECTION-I06-032	R4.1-CORRECTION-227
187-R2-I07-004	368	187-R2-I07	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxRunWireHardeningValidation.cs@0acd946a6f8f66ec1092b9e586400928f78bb47a:1-EOF; current_primary_sha256=62f8e6af22ef897bad76f989dffddce51299acba56c5ebdc05f5e35c123e37da	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
187-R2-I07-006	369	187-R2-I07	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/FoxRunWireHardeningValidation.cs@0acd946a6f8f66ec1092b9e586400928f78bb47a:1-EOF; current_primary_sha256=62f8e6af22ef897bad76f989dffddce51299acba56c5ebdc05f5e35c123e37da	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only xunit-adapter	All CI checks passed.; source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i07-owner-revalidation.jsonl	2740c36efbf5cb611a9d5427820a182d957101f0da3d160ba5d73ef8134f2da0	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I07.md	eda8e3097740f1eff737b6985c5cab6cf42183ee038c55d58d59418a561c14f2	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
